url,written,written_human_readable,shape,shards,chunks,dimension_names,license,name,description,organismId,fbbiId
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0265 Riccia gougetiana var. armatissima stature.ome.zarr,156744750,149.48 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0265 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0262 Riccia gougetiana var. armatissima stature.ome.zarr,156770035,149.51 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0262 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0266 Riccia gougetiana var. armatissima stature.ome.zarr,156462510,149.21 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0266 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0261 Riccia gougetiana var. armatissima stature.ome.zarr,156583659,149.33 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0261 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0272 Riccia gougetiana var. armatissima stature.ome.zarr,156508254,149.26 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0272 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0391 Riccia gougetiana var. armatissima stature.ome.zarr,157012830,149.74 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0391 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0390 Riccia gougetiana var. armatissima stature.ome.zarr,156798439,149.53 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0390 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0275 Riccia gougetiana var. armatissima stature.ome.zarr,156315438,149.07 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0275 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0269 Riccia gougetiana var. armatissima stature.ome.zarr,156433969,149.19 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0269 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0392 Riccia gougetiana var. armatissima stature.ome.zarr,156788480,149.53 MB,"1,3,1,3888,5184","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0392 Riccia gougetiana var. armatissima stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER/IMG_0001 Riccia gougetiana var. armatissima voucher specimen.ome.zarr,90319550,86.14 MB,"1,3,1,2822,5325","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_0001 Riccia gougetiana var. armatissima voucher specimen.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_thallus_stalked_bulbils.ome.zarr,199603626,190.36 MB,"1,3,1,6867,9156","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_thallus_stalked_bulbils.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_stature.ome.zarr,143752437,137.09 MB,"1,3,1,5567,7422","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_stature.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_detail.ome.zarr,131397296,125.31 MB,"1,3,1,5463,7284","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_detail.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_stature_ventral_side.ome.zarr,118038182,112.57 MB,"1,3,1,9272,12363","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_stature_ventral_side.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_thallus_cross_section.ome.zarr,124152474,118.40 MB,"1,3,1,10634,14178","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_thallus_cross_section.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_stature_dorsal_side.ome.zarr,107369712,102.40 MB,"1,3,1,9153,12204","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_stature_dorsal_side.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_ventral_scales.ome.zarr,85624712,81.66 MB,"1,3,1,8842,11790","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_ventral_scales.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_thallus_archegonia_cross_section.ome.zarr,62115268,59.24 MB,"1,3,1,4160,5546","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_thallus_archegonia_cross_section.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_thallus_epidermis_cross_section.ome.zarr,58749197,56.03 MB,"1,3,1,4160,5547","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_thallus_epidermis_cross_section.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_spores.ome.zarr,34529352,32.93 MB,"1,3,1,4160,5546","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_spores.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia gougetiana var. armatissima GER Processed/riccia_gougetiana_var_armatissima_hal_voucher_specimen.ome.zarr,34248734,32.66 MB,"1,3,1,2822,5325","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: riccia_gougetiana_var_armatissima_hal_voucher_specimen.ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122638,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_2009-2128 Riccia huebeneriana spores (40x).ome.zarr,19333750693,18.01 GB,"1,3,120,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_2009-2128 Riccia huebeneriana spores (40x).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_2429-2528 Riccia huebeneriana thallus with epidermis and air pore anterior view (40x DIC).ome.zarr,17916030204,16.69 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_2429-2528 Riccia huebeneriana thallus with epidermis and air pore anterior view (40x DIC).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_2329-2428 Riccia huebeneriana thallus with epidermis and air pore anterior view (40x).ome.zarr,17855409032,16.63 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_2329-2428 Riccia huebeneriana thallus with epidermis and air pore anterior view (40x).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_3079-3178 Riccia huebeneriana thallus epidermis with air pore cross section (40x).ome.zarr,17676254564,16.46 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_3079-3178 Riccia huebeneriana thallus epidermis with air pore cross section (40x).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_3179-3278 Riccia huebeneriana thallus epidermis with air pore cross section (40x DIC).ome.zarr,17437456703,16.24 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_3179-3278 Riccia huebeneriana thallus epidermis with air pore cross section (40x DIC).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_2879-2978 Riccia huebeneriana thallus epidermis with air pore cross section (40x).ome.zarr,17511064948,16.31 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_2879-2978 Riccia huebeneriana thallus epidermis with air pore cross section (40x).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_3379-3478 Riccia huebeneriana thallus epidermis with air pore cross section (40x DIC).ome.zarr,17389203292,16.19 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_3379-3478 Riccia huebeneriana thallus epidermis with air pore cross section (40x DIC).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_2129-2228 Riccia huebeneriana thallus with epidermis and air pore anterior view (40x).ome.zarr,17455020271,16.26 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_2129-2228 Riccia huebeneriana thallus with epidermis and air pore anterior view (40x).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_2229-2328 Riccia huebeneriana thallus with epidermis and air pore anterior view (40x DIC).ome.zarr,17380338536,16.19 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_2229-2328 Riccia huebeneriana thallus with epidermis and air pore anterior view (40x DIC).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_3279-3378 Riccia huebeneriana thallus epidermis with air pore cross section (40x).ome.zarr,17388753743,16.19 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_3279-3378 Riccia huebeneriana thallus epidermis with air pore cross section (40x).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_2979-3078 Riccia huebeneriana thallus epidermis with air pore cross section (40x DIC).ome.zarr,17354309227,16.16 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_2979-3078 Riccia huebeneriana thallus epidermis with air pore cross section (40x DIC).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_1709-1808 Riccia huebeneriana spores (40x).ome.zarr,16509573244,15.38 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_1709-1808 Riccia huebeneriana spores (40x).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_1313-1412 Riccia huebeneriana thallus with epidermis and air pore cross section (40x DIC).ome.zarr,16924383435,15.76 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_1313-1412 Riccia huebeneriana thallus with epidermis and air pore cross section (40x DIC).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0157/Riccia huebeneriana SWE/IMG_1513-1612 Riccia huebeneriana thallus with epidermis and air pore cross section (40x DIC).ome.zarr,16914570934,15.75 GB,"1,3,100,4160,6240","1,3,1,1024,1024","1,1,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,idr0157 Peters Bryophytes: IMG_1513-1612 Riccia huebeneriana thallus with epidermis and air pore cross section (40x DIC).ome.zarr,Estimating essential phenotypic and molecular traits from integrative biodiversity data,NCBI:txid122639,
